patch_url,download_link,mission_name,description
https://www.nasa.gov/image-detail/amf-iss050-s-001/,https://images-assets.nasa.gov/image/iss050-s-001/iss050-s-001~large.jpg?w=1920&h=1536&fit=clip&crop=faces%2Cfocalpoint,Exp 50 crew patch,"ISS050-S-001 (01/27/2016) --- The Expedition 50 patch encompasses the spirit of human exploration from previous missions to the Moon to current exploration on the International Space Station (ISS).  The red border symbolizes future human exploration of Mars – the Red Planet.  Our home planet Earth is prominent in the patch to remind us that everything done on the mission is to help people on Earth – “Off the Earth, For the Earth.”  The background colors of red, white, and blue represent the national colors of all six crewmembers – United States, Russia, and France.  The six stars represent the families of all six crewmembers.  Finally, the ‘50’ signifies the 50th Expedition to the ISS."
https://www.nasa.gov/image-detail/expedition-51-crew-patch/,https://www.nasa.gov/wp-content/uploads/2023/03/iss051-s-001.jpg,Expedition 51 Crew Patch,Official crew patch of Expedition 51 during their mission to the International Space Station.
https://www.nasa.gov/image-detail/amf-iss052-s-001/,https://images-assets.nasa.gov/image/iss052-s-001/iss052-s-001~large.jpg?w=1920&h=1535&fit=clip&crop=faces%2Cfocalpoint,Expedition 52 Crew Patch-042517,"ISS052-s-001 (01/27/2016) --- Orbiting the Earth continuously since 1998, the International Space Station (ISS) is one of our greatest engineering achievements.  It is depicted in gold, symbolic of constancy and excellence.  Flying directly toward a sunrise represents the ISS’s contributions to a bright future.  That sunrise and the Earth beneath ituses blue, white, red, and green, the combined national colors of Italy, Russia, and the United States, symbolizing the crew’s cohesiveness.  Crewmember names are in blue symbolizing devotion and loyalty.  The white border represents sunlight unscattered by the Earth’s atmosphere.  Symbolic of new Russian and U.S. spacecraft that will further human exploration, the patch is shaped as a capsule.  The number 52 is drawn as a path eventually leading to Mars.  Finally, the stars symbolize the values of leadership, trust, teamwork, and excellence lived by mission control teams throughout the history of human space programs, as well as their global vigilance in operating the ISS."
https://www.nasa.gov/image-detail/expedition-53-2/,https://www.nasa.gov/wp-content/uploads/2023/09/expedition-53.jpeg,Expedition 53 Crew Insignia,The official mission insignia of the Expedition 53 crew.
https://www.nasa.gov/image-detail/official-mission-insignia-of-expedition-54-crew/,https://www.nasa.gov/wp-content/uploads/2023/03/iss054-s-001.jpg,The Official Mission Insignia of the Expedition 54 Crew,The official mission insignia of the Expedition 54 crew.
https://www.nasa.gov/image-detail/amf-iss055-s-001/,https://images-assets.nasa.gov/image/iss055-s-001/iss055-s-001~large.jpg?w=1920&h=1536&fit=clip&crop=faces%2Cfocalpoint,Expedition 55 Crew Insignia,"iss055-s-001 (Oct. 10, 2017) --- The official mission insignia of the Expedition 55 crew."
https://www.nasa.gov/image-detail/expedition-56-insignia/,https://www.nasa.gov/wp-content/uploads/2023/03/iss056-s-001.jpg,Expedition 56 Insignia,The official insignia representing the crew of Expedition 56.
https://www.nasa.gov/image-detail/official-insignia-of-three-member-expedition-57-crew/,https://www.nasa.gov/wp-content/uploads/2023/03/iss057-s-001b.jpg,The official insignia of the three-member Expedition 57 crew.,The official insignia of the three-member Expedition 57 crew.
https://www.nasa.gov/image-detail/amf-iss058-s-001b/,https://images-assets.nasa.gov/image/iss058-s-001b/iss058-s-001b~large.jpg?w=1920&h=1536&fit=clip&crop=faces%2Cfocalpoint,Expedition 58 Crew Insignia,"iss058-s-001b (Nov. 27, 2018) --- The official insignia for the three-member Expedition 58 crew with Anne McClain of NASA, Oleg Kononenko of Roscosmos and David Saint-Jacques of the Canadian Space Agency."
https://www.nasa.gov/image-detail/amf-iss059-s-001/,https://images-assets.nasa.gov/image/iss059-s-001/iss059-s-001~large.jpg?w=1920&h=1920&fit=clip&crop=faces%2Cfocalpoint,The official mission insignia for Expedition 59,"iss059-s-001 (May 16, 2018) --- The official mission insignia for Expedition 59."
https://www.nasa.gov/image-detail/expedition-60-crew-insignia/,https://www.nasa.gov/wp-content/uploads/2023/03/iss060-s-001.jpg,Expedition 60 Crew Insignia,The official insignia of the Expedition 60 crew on the International Space Station.
https://www.nasa.gov/image-detail/mission-insignia-expedition-61-crew/,https://www.nasa.gov/wp-content/uploads/2023/03/iss061-s-001.jpg,The mission insignia for the Expedition 61 crew,The mission insignia for the Expedition 61 crew.
https://www.nasa.gov/image-detail/official-insignia-of-expedition-62-crew/,https://www.nasa.gov/wp-content/uploads/2023/03/iss062-s-001.jpg,Official insignia of the Expedition 62 crew,The official insignia of the Expedition 62 crew.
https://www.nasa.gov/image-detail/expedition-63-mission-insignia/,https://www.nasa.gov/wp-content/uploads/2023/03/iss063-s-001_0.jpg,The Expedition 63 mission insignia,The Expedition 63 mission insignia.
https://www.nasa.gov/image-detail/official-insignia-expedition-64-crew/,https://www.nasa.gov/wp-content/uploads/2023/03/iss064-s-001.jpg,The official insignia for the Expedition 64 crew,The official insignia for the Expedition 64 crew.
